distance_4,distance_7,4WEE(cd1(E1)),4WEE(cd2(E1)),4WEE(ca2(E1)),4Max(cd1(E1)),4Max(cd2(E1)),4Max(ca2(E1)),4Min(cd1(E1)),4Min(cd2(E1)),4Min(ca2(E1)),4Avg(cd1(E1)),4Avg(cd2(E1)),4Avg(ca2(E1)),4WEE(cd1(E2)),4WEE(cd2(E2)),4WEE(ca2(E2)),4Max(cd1(E2)),4Max(cd2(E2)),4Max(ca2(E2)),4Min(cd1(E2)),4Min(cd2(E2)),4Min(ca2(E2)),4Avg(cd1(E2)),4Avg(cd2(E2)),4Avg(ca2(E2)),4WEE(cd1(E3)),4WEE(cd2(E3)),4WEE(ca2(E3)),4Max(cd1(E3)),4Max(cd2(E3)),4Max(ca2(E3)),4Min(cd1(E3)),4Min(cd2(E3)),4Min(ca2(E3)),4Avg(cd1(E3)),4Avg(cd2(E3)),4Avg(ca2(E3)),7WEE(cd1(E1)),7WEE(cd2(E1)),7WEE(ca2(E1)),7Max(cd1(E1)),7Max(cd2(E1)),7Max(ca2(E1)),7Min(cd1(E1)),7Min(cd2(E1)),7Min(ca2(E1)),7Avg(cd1(E1)),7Avg(cd2(E1)),7Avg(ca2(E1)),7WEE(cd1(E2)),7WEE(cd2(E2)),7WEE(ca2(E2)),7Max(cd1(E2)),7Max(cd2(E2)),7Max(ca2(E2)),7Min(cd1(E2)),7Min(cd2(E2)),7Min(ca2(E2)),7Avg(cd1(E2)),7Avg(cd2(E2)),7Avg(ca2(E2)),7WEE(cd1(E3)),7WEE(cd2(E3)),7WEE(ca2(E3)),7Max(cd1(E3)),7Max(cd2(E3)),7Max(ca2(E3)),7Min(cd1(E3)),7Min(cd2(E3)),7Min(ca2(E3)),7Avg(cd1(E3)),7Avg(cd2(E3)),7Avg(ca2(E3)),type,phase
1225,18775,0.000193142,0.000642613,0.9991642450963673,22.87934404337874,47.943121117603354,91.74937615,-18.34429277,-31.73870871,-94.30939155,7.259297254153788e-06,5.3626453715768736e-05,2.3587919313616683,0.000147187,0.000434971,0.9994178415941574,21.8304064,36.786574402729805,97.59937958879001,-24.94205732,-38.92760891,-94.73669281,-5.27E-05,-0.000203186,0.021160183697049546,0.000191991,0.000624927,0.9991830828445695,23.210680935382943,45.38463401791872,91.77488884,-17.51455502,-38.5558086,-94.30170745,2.807349235700743e-05,0.000126029,-2.348456337,0.000191208,0.000624929,0.9991838624588572,19.304167673612376,43.37860661740805,92.682747,-20.72751745,-40.65586717,-93.77173038,-1.85E-05,-3.24E-05,2.134989007,0.000130621,0.000463736,0.9994056423397042,19.29836568365873,35.82350963684896,94.92897097549002,-20.26136977,-36.37733394,-87.83762652,3.091300662246266e-05,5.797782947914782e-05,0.4368456095309891,0.00015358,0.000525224,0.9993211953312304,18.538165428948773,32.977228798878116,92.76322835,-20.95531281,-39.30332285,-93.76073374,2.398318652352858e-05,4.412888979935493e-06,-2.590490713,L,2
1250,18750,0.000201138,0.000735416,0.9990634463472563,22.543792671536284,51.45944471,92.09594415356202,-19.82458046,-35.99368753,-94.41084519,-5.55E-05,6.559504911844633e-05,2.359676865668693,0.000169702,0.000529854,0.9993004444089179,45.11738949411159,42.82313557208741,97.89004706281602,-21.59753262,-47.91681386,-94.87852391,3.07410503682256e-05,9.00959350007372e-05,0.022907992,0.000191117,0.000699251,0.9991096319982721,21.667324836494128,48.110014916976006,92.12286552,-19.05905213,-37.09175598,-94.40321169,-7.38E-05,4.279471051767733e-05,-2.347678367,0.00020167,0.000656049,0.9991422813646674,21.058933902501295,44.70466813532046,93.13272061651051,-21.93716782,-44.68310772,-93.84146913,3.5307239895026315e-05,2.3326273133719702e-05,2.134482021287818,0.000151615,0.000464021,0.9993843642243941,20.10592170960123,41.15332230869515,95.06831672838601,-20.40382332,-37.56761644,-88.1665179,-2.69E-05,0.000140462,0.4352630318373865,0.000160302,0.000570021,0.999269677,16.998395886229652,35.64353646102005,93.21389087074951,-21.66682661,-44.61004142,-93.83049387,3.6000564135516093e-05,0.000125375,-2.591123583,L,2
125,19875,0.000327708,0.001040255,0.9986320364888924,18.300348078378512,33.99182954593586,92.57409308794901,-19.42740324,-34.65291212,-93.72063905,-8.43E-05,0.000191418,2.352988727392565,0.000305835,0.000859011,0.9988351532708398,43.64565560263947,50.08437429,97.76740042844752,-27.432522,-50.65569696,-93.6634497,5.509215419675569e-05,0.000613521,0.011644175959452292,0.00029778,0.000969976,0.9987322440021777,21.17871202177874,37.442146956392556,92.61190837,-19.19125194,-34.92428389,-93.71399933,-5.73E-05,0.000214944,-2.35342946,0.000347432,0.001116601,0.9985359673751373,18.63072999274113,36.46530247715081,93.0892134,-20.64248104,-38.10548873,-93.62870055,-1.68E-05,-0.000110026,2.137407583456361,0.000285228,0.000906139,0.9988086328210503,17.527027112220374,31.22698521015496,94.63768705021951,-16.7322466,-38.67499865,-37.45071447,-8.85E-06,-0.000605859,0.4477223045618451,0.000229132,0.000777667,0.9989932011318998,17.649388454898087,30.89845749,93.1829363,-17.52405705,-33.45999606,-93.6202668,4.44894900586324e-06,-0.000315412,-2.586996668,L,2
1275,18725,0.000118503,0.000411679,0.9994698182639236,16.641691760364175,34.80096206383926,87.93967433,-16.72759426,-24.12981254,-93.45777341,-2.38E-05,-0.000102583,2.3539745494026287,7.842767754760721e-05,0.000212018,0.9997095539621572,18.129706850315156,29.514760578789105,95.23487371823401,-17.14652228,-21.31478769,-93.63688055,-4.29E-06,-1.92E-05,0.011189406223881659,0.000102847,0.000348781,0.9995483713351212,16.559016415883313,34.690932973438905,87.94258525105252,-16.67050637,-24.38554843,-93.40144596,-1.27E-05,5.37730289850567e-05,-2.352748569,0.000103959,0.000350594,0.9995454469682312,15.580390875436988,22.86362405409715,89.51506668,-15.7480371,-35.52728353,-91.2724064,1.2701998694880728e-05,-0.000101677,2.1377491258108337,7.694638434077399e-05,0.000239995,0.9996830583522198,14.732470083710659,26.993331784457105,93.81423028523851,-14.88385433,-31.15645265,-85.44433515,-1.49E-05,-6.37E-05,0.4452682743465601,8.951566810570845e-05,0.000290027,0.999620458,18.04666595352724,28.01245326,89.64228605927902,-15.60544515,-34.1476893,-91.17409761,1.8284055070684534e-05,-0.000128219,-2.58707936,L,2
1300,18700,0.000283019,0.000831246,0.9988857341655294,34.566082715791104,71.71387631140952,94.23369989,-24.15725021,-43.54596887,-96.33905653,-7.99E-05,0.000267675,2.3818920318444348,0.0002821,0.000727563,0.9989903370477782,58.71453767327816,66.7254793,103.47157830978202,-30.14541857,-66.89654389,-97.39359552,3.892727138182903e-05,-0.000542208,0.066572803,0.000294423,0.000857732,0.9988478448145093,32.95286391586963,68.36619607,94.23563897714402,-26.35109644,-49.25752892,-96.3313813,-5.75E-05,0.000250139,-2.327237253,0.00028948,0.000779899,0.9989306204147782,24.58654230590683,49.65451085417659,94.42923530104501,-49.14351357,-58.55798847,-95.16603392,-7.34E-05,-9.31E-05,2.1192352534304706,0.000219561,0.000595515,0.9991849246768302,28.618959293313726,52.10431567,97.71796754208353,-41.10286645,-54.27049414,-92.25956148,-7.79E-06,0.000465198,0.395340133,0.000242601,0.000689931,0.9990674683685162,25.810780117653422,40.62416602489135,94.44168072852551,-35.83644241,-60.89711263,-95.15499595,3.699257279886771e-05,-8.52E-05,-2.608610312,L,2
1325,18675,0.000180686,0.000642561,0.999176753,22.33995424,65.78192681891741,91.74841492,-18.37770286,-30.93686661,-94.30936329,6.126095830854277e-06,0.000354985,2.3591265566678516,0.00013108,0.000355363,0.9995135571606367,20.378663453722712,36.54807886251706,97.58228768715051,-23.58511081,-40.33655849,-94.72884232,-6.33E-05,-0.000197346,0.021787704024217043,0.000175282,0.000586016,0.9992387023400315,24.28786193861159,64.34533910997561,91.77517533306852,-17.67604416,-39.99473797,-94.30167953,-9.80E-06,0.000371783,-2.34821253,0.000194263,0.000557257,0.9992484801572352,20.61440510826297,47.16391726366201,93.05696301305102,-41.04651257,-49.68238719,-93.77175393,-6.04E-05,-0.000195259,2.1349648215169177,0.000129434,0.000384898,0.9994856679057285,20.029866834718035,37.99314524931911,94.92904296,-20.63692578,-36.6380729,-88.20126976,-1.05E-05,9.235986281542111e-06,0.43611476296050083,0.000153615,0.000505044,0.9993413411078247,17.46954556893381,33.95367754,93.1404888,-29.25828941,-60.70444489,-93.76076091,-3.73E-05,-0.000168001,-2.590621182,L,2
1350,18650,0.000209465,0.000638413,0.9991521215141098,21.141791165423648,57.272006420120555,92.09371573,-19.57945891,-33.6070986,-94.4107917,-1.98E-05,1.175287693367272e-05,2.3600478386010266,0.000156087,0.000445241,0.999398672,43.118986757317295,50.33483565,97.87179330703952,-19.63480367,-55.9677502,-94.86892013,5.867544447395315e-06,-0.000236622,0.023556587352527157,0.000190506,0.000587709,0.9992217843886807,22.63770905446202,57.25647626198261,92.12358979398601,-19.6291564,-37.01252211,-94.40315855,-1.53E-05,6.445147007885626e-05,-2.347396137,0.000196817,0.000584902,0.9992182812106173,19.576309370379647,47.13147835938351,93.46616559482652,-23.28527843,-48.92683593,-93.84150213,4.0831698176824435e-05,2.360535123662421e-05,2.134453620914353,0.000149468,0.000387233,0.9994632996964862,18.299226047536624,43.275016068486956,95.06840845237252,-21.95139678,-37.94757631,-88.55613256,-3.98E-05,0.000280116,0.43445696165050385,0.000166034,0.000494932,0.9993390343091438,19.033712785815386,34.66626438901741,93.51021387893701,-22.36924359,-53.91627381,-93.83052614,1.0585160345761323e-05,7.974013592807986e-05,-2.591294231,L,2
1375,18625,0.000115995,0.000422106,0.9994618994856148,15.044341724632346,36.68344341271621,87.92305265986451,-18.04730696,-31.56950006,-93.45762971,2.401846609814295e-06,-0.000167946,2.3540221625326243,6.674282766359327e-05,0.000221067,0.9997121906069183,19.031850225056395,29.895095992094106,95.22493308,-18.72271991,-31.94860219,-93.62054576,5.7662202011360266e-06,-0.000121026,0.011315922846562415,0.000102034,0.000358268,0.9995396976833557,15.044280773996977,36.645513909564755,87.92698685,-18.71049732,-31.35927958,-93.40118377,1.7518954386273733e-08,-2.78E-05,-2.352736555,0.000103298,0.000316484,0.9995802182725507,16.98221594108855,24.913306342832506,89.64637908909103,-17.08173835,-35.90482476,-91.27258485,-6.01E-06,-2.13E-05,2.1378371121347857,7.701676539265175e-05,0.000236901,0.9996860819303076,17.17850125358145,27.300349336091152,93.81426479182251,-16.39401172,-31.87277197,-85.80108342,-4.50E-06,7.920150050893049e-05,0.4450668449279723,9.2924403695863e-05,0.000287288,0.9996197874754185,17.79462500323124,29.36296559384105,89.77850994163953,-16.63378978,-35.99735411,-91.17426451,3.2846024114143573e-06,-4.79E-05,-2.587039586,L,2
1400,18600,0.000283065,0.000790618,0.9989263166604299,34.005036353681135,61.241534602652656,94.22755635474252,-24.32066366,-44.46711133,-96.33894768,-2.00E-06,0.000165616,2.383507696662762,0.000280859,0.000818167,0.9989009744816196,57.740956112986375,77.00970028944451,103.43597728563654,-30.18413381,-78.91936009,-97.37680603,0.000133229,-0.000830429,0.0689888,0.000296465,0.000829284,0.9988742514437094,33.53726715678209,61.44524299,94.23139801170151,-28.14757765,-50.63923516,-96.33127583,-2.68E-05,8.387658595262986e-05,-2.325965624,0.000266334,0.000795298,0.9989383675804007,25.585134110773442,51.074926277336004,94.47602729585151,-32.81386571,-63.67141995,-95.16611308,9.674123611272047e-06,-0.000245612,2.118642474207414,0.000241255,0.000645884,0.9991128605103057,31.41998275,58.785670724920905,97.71814600354601,-55.60100537,-52.35875394,-92.77534954,3.4905334784493055e-05,0.000519659,0.39280451260907356,0.000230265,0.000691343,0.9990783912404306,26.189862223950296,42.41387406219995,94.48952768,-31.412277,-61.92103595,-95.15507424,7.818564810488535e-05,-0.000128602,-2.60959299,L,2
1425,18575,0.000186033,0.000653298,0.999160669,24.22942681,45.917817886638154,91.74691896,-18.33113728,-31.42862391,-94.30933474,6.699134383009873e-06,0.000360771,2.359404938635262,0.000128256,0.000431934,0.9994398095216707,20.82790117393409,37.116257185699155,97.56520275,-22.22123536,-49.67936651,-94.7287271,-3.71E-05,-5.92E-05,0.022348692,0.000173011,0.000612413,0.9992145753341921,24.220778703381825,45.876617002310056,91.77629951163401,-17.77221286,-35.77574633,-94.30165106,1.2827626344882372e-06,0.000396007,-2.348007594,0.000169438,0.000596928,0.999233634,19.56728166945421,45.97716678347075,93.18235917521002,-19.92826261,-45.76791435,-93.77178046,-1.53E-05,-0.000252243,2.1349822505748275,0.000118456,0.000414455,0.9994670894829754,16.797090765827765,39.49480122,94.92912121238001,-21.04286713,-36.84460515,-88.56767783,5.742691950778561e-05,-8.37E-05,0.4354024458347813,0.000142115,0.000512951,0.9993449341946751,16.87787477135349,36.57405401109446,93.26884285602952,-22.61307885,-45.33528942,-93.76080994,9.575576252135243e-06,-0.000131626,-2.590721592,L,2
1450,18550,0.000202191,0.000631861,0.9991659478580209,24.654230895734706,51.53703178,92.09188966069601,-19.24546772,-32.52472491,-94.41073327,-2.44E-06,9.445133638775812e-05,2.3603372632673945,0.000146955,0.000448414,0.9994046309738843,36.55472827798947,55.683312024460506,97.85356410589952,-25.21726579,-50.64862379,-94.87425091,-1.53E-05,-0.000142176,0.024168485,0.000191433,0.00057218,0.9992363870454379,24.80762169148234,51.427076924223954,92.12312299431701,-19.93179549,-35.48711056,-94.4031002,1.4256301305656845e-05,0.000197694,-2.347204356,0.000180525,0.000581795,0.9992376792917269,21.333672493522954,42.94540611859493,93.5134302,-19.62198472,-52.7386773,-93.84153911,4.4363594690887214e-05,-0.000123128,2.134471668067321,0.000133679,0.000393609,0.9994727120659676,20.545011424428242,37.828686043547606,95.06850543,-23.88253966,-38.12808667,-88.94196428,1.5918103877331666e-06,7.09004529286836e-05,0.4336803905161961,0.000158713,0.000478808,0.9993624787641436,21.14889514330287,30.64864451080343,93.52513551792751,-21.37114093,-52.62106155,-93.83056246,3.0461931392814872e-05,-0.000129975,-2.591393988,L,2
