phase,distance_node_4,distance_node_7,Time_4_1,Time_4_2,Time_4_3,Time_7_1,Time_7_2,Time_7_3
1,6500,26500,0.010019725,0.010019725,0.010019725,0.010080375,0.0101413,0.010141325
1,650,20650,0.010001975,0.010001975,0.010001975,0.010062625,0.010244975,0.010244975
1,6550,26550,0.010019875,0.0100199,0.0100199,0.01008055,0.0,0.0
1,6600,26600,0.010020025,0.010020025,0.010020025,0.010080675,0.010141625,0.010141625
1,6650,26650,0.010020175,0.010020175,0.010020175,0.010080825,0.01014175,0.010141775
1,6700,26700,0.010020325,0.010020325,0.010020325,0.010080975,0.010141925,0.010141925
1,6750,26750,0.010020475,0.010020475,0.010020475,0.01008115,0.010142075,0.010142075
1,6800,26800,0.01002065,0.01002065,0.01002065,0.0100813,0.0,0.0
1,6850,26850,0.0100208,0.0100208,0.0100208,0.01008145,0.010142375,0.010142375
1,6900,26900,0.01002095,0.01002095,0.01002095,0.0100816,0.010282575,0.010203025
1,6950,26950,0.0100211,0.0100211,0.0100211,0.01008175,0.010282425,0.010203175
1,7000,27000,0.01002125,0.01002125,0.01002125,0.0100819,0.010282275,0.010203325
1,700,20700,0.010002125,0.010002125,0.010002125,0.0100628,0.0,0.0
1,7050,27050,0.0100214,0.0100214,0.0100214,0.010082075,0.0,0.0
1,7100,27100,0.01002155,0.01002155,0.01002155,0.0100822,0.010281975,0.010203625
1,7150,27150,0.0100217,0.0100217,0.0100217,0.01008235,0.01009965,0.0
1,7200,27200,0.01002185,0.01002185,0.01002185,0.0100825,0.0100995,0.0
1,7250,27250,0.010022,0.010022,0.010022,0.01008265,0.01009935,0.01020405
1,7300,27300,0.01002215,0.010022175,0.010022175,0.010082825,0.0,0.0
1,7350,27350,0.0100223,0.0100223,0.0100223,0.01008295,0.010204425,0.01028125
1,7400,27400,0.01002245,0.01002245,0.01002245,0.0100831,0.0,0.0
1,7450,27450,0.0100226,0.0100226,0.0100226,0.01008325,0.0,0.0
1,7500,27500,0.01002275,0.01002275,0.01002275,0.010083425,0.0,0.0
1,750,20750,0.0100023,0.0100023,0.0100023,0.01006295,0.0,0.0
1,7550,27550,0.010022925,0.010022925,0.010022925,0.010083575,0.0,0.0
1,7600,27600,0.010023075,0.010023075,0.010023075,0.010083725,0.010268875,0.010268875
1,7650,27650,0.010023225,0.010023225,0.010023225,0.010083875,0.010269025,0.010269025
1,7700,27700,0.010023375,0.010023375,0.010023375,0.010084025,0.010269175,0.010269175
1,7750,27750,0.010023525,0.010023525,0.010023525,0.010084175,0.010269325,0.010269325
1,7800,27800,0.010023675,0.010023675,0.010023675,0.01008435,0.0,0.0
1,7850,27850,0.010023825,0.010023825,0.010023825,0.010084475,0.010097525,0.010269625
1,7900,27900,0.010023975,0.010023975,0.010023975,0.010084625,0.010097375,0.0101737
1,7950,27950,0.010024125,0.010024125,0.010024125,0.010084775,0.010097225,0.010221725
1,8000,28000,0.010024275,0.010024275,0.010024275,0.010084925,0.010097075,0.010221575
1,800,20800,0.01000245,0.01000245,0.01000245,0.0100631,0.010244,0.010244
1,8050,28050,0.010024425,0.01002445,0.01002445,0.0100851,0.0,0.0
1,8100,28100,0.010024575,0.010024575,0.010024575,0.010085225,0.010096775,0.010221275
1,8150,28150,0.010024725,0.010024725,0.010024725,0.010085375,0.01017525,0.01017525
1,8200,28200,0.010024875,0.010024875,0.010024875,0.010085525,0.010220975,0.010220975
1,8250,28250,0.010025025,0.010025025,0.010025025,0.0100857,0.010220825,0.010220825
1,8300,28300,0.0100252,0.0100252,0.0100252,0.01008585,0.0,0.0
1,8350,28350,0.01002535,0.01002535,0.01002535,0.010086,0.010220525,0.010220525
1,8400,28400,0.0100255,0.0100255,0.0100255,0.01008615,0.01009585,0.0101768
1,8450,28450,0.01002565,0.01002565,0.01002565,0.0100863,0.0100957,0.010271425
1,8500,28500,0.0100258,0.0100258,0.0100258,0.01008645,0.01009555,0.010177425
1,850,20850,0.0100026,0.0100026,0.0100026,0.01006325,0.0,0.0
1,8550,28550,0.01002595,0.01002595,0.01002595,0.010086625,0.0,0.0
1,8600,28600,0.0100261,0.0100261,0.0100261,0.01008675,0.01009525,0.010271875
1,8650,28650,0.01002625,0.01002625,0.01002625,0.0100869,0.0100951,0.010272025
1,8700,28700,0.0100264,0.0100264,0.0100264,0.01008705,0.01009495,0.010272175
1,8750,28750,0.01002655,0.01002655,0.01002655,0.0100872,0.0100948,0.010178975
1,8800,28800,0.0100267,0.010026725,0.010026725,0.010087375,0.0,0.0
1,8850,28850,0.01002685,0.01002685,0.01002685,0.0100875,0.010272625,0.010272625
1,8900,28900,0.010027,0.010027,0.010027,0.01008765,0.010094325,0.010272775
1,8950,28950,0.01002715,0.01002715,0.01002715,0.0100878,0.010094175,0.010272925
1,9000,29000,0.0100273,0.0100273,0.0100273,0.010087975,0.010094025,0.010180525
1,900,20900,0.01000275,0.01000275,0.01000275,0.0100634,0.010243275,0.010243275
1,9050,29050,0.010027475,0.010027475,0.010027475,0.010088125,0.0,0.0
1,9100,29100,0.010027625,0.010027625,0.010027625,0.010088275,0.010093725,0.01018115
1,9150,29150,0.010027775,0.010027775,0.010027775,0.010088425,0.010093575,0.010093575
1,9200,29200,0.010027925,0.010027925,0.010027925,0.010088575,0.010093425,0.010093425
1,9250,29250,0.010028075,0.010028075,0.010028075,0.010088725,0.010093275,0.010093275
1,9300,29300,0.010028225,0.010028225,0.010028225,0.0100889,0.0,0.0
1,9350,29350,0.010028375,0.010028375,0.010028375,0.010089025,0.010092975,0.01027415
1,9400,29400,0.010028525,0.010028525,0.010028525,0.010089175,0.0100928,0.010271225
1,9450,29450,0.010028675,0.010028675,0.010028675,0.010089325,0.01009265,0.010271375
1,9500,29500,0.010028825,0.010028825,0.010028825,0.010089475,0.0100925,0.0102715
1,950,20950,0.0100029,0.0100029,0.0100029,0.01006355,0.0102428,0.0102428
1,9550,29550,0.010028975,0.010029,0.010029,0.01008965,0.0,0.0
1,9600,29600,0.010029125,0.010029125,0.010029125,0.010089775,0.0100922,0.0102718
1,9650,29650,0.010029275,0.010029275,0.010029275,0.010089925,0.01009205,0.01027195
1,9700,29700,0.010029425,0.010029425,0.010029425,0.010090075,0.0100919,0.0102721
1,9750,29750,0.010029575,0.010029575,0.010029575,0.010090225,0.01009175,0.01027225
1,9800,29800,0.01002975,0.01002975,0.01002975,0.0100904,0.0,0.0
1,9850,29850,0.0100299,0.0100299,0.0100299,0.01009055,0.01027255,0.01027255
1,9900,29900,0.01003005,0.01003005,0.01003005,0.0100907,0.010186125,0.010186125
1,9950,29950,0.0100302,0.0100302,0.0100302,0.01009085,0.01027285,0.010248
1,11000,9000,0.01003335,0.01003335,0.01003335,0.0100273,0.0100273,0.0100273
1,10100,9900,0.010030625,0.01003065,0.01003065,0.01003005,0.01003005,0.01003005
1,11050,8950,0.0100335,0.010033525,0.010033525,0.01002715,0.01002715,0.01002715
1,11100,8900,0.01003365,0.010033675,0.010033675,0.010027,0.010027,0.010027
1,11150,8850,0.010033825,0.01003385,0.01003385,0.01002685,0.010026875,0.010026875
1,11200,8800,0.01003395,0.010033975,0.010033975,0.0100267,0.0100267,0.0100267
1,11250,8750,0.0100341,0.010034125,0.010034125,0.01002655,0.01002655,0.01002655
1,11300,8700,0.010034275,0.010034275,0.010034275,0.0100264,0.0100264,0.0100264
1,11350,8650,0.010034425,0.010034425,0.010034425,0.01002625,0.01002625,0.01002625
1,11400,8600,0.0100346,0.010034625,0.010034625,0.0100261,0.0100261,0.0100261
1,11450,8550,0.010034725,0.010034725,0.010034725,0.01002595,0.01002595,0.01002595
1,11500,8500,0.010034875,0.010034875,0.010034875,0.0100258,0.0100258,0.0100258
1,10150,9850,0.010030775,0.0100308,0.0100308,0.0100299,0.0100299,0.0100299
1,11550,8450,0.010035025,0.010035025,0.010035025,0.01002565,0.01002565,0.01002565
1,11600,8400,0.010035175,0.010035175,0.010035175,0.0100255,0.0100255,0.0100255
1,11650,8350,0.01003535,0.010035375,0.010035375,0.01002535,0.01002535,0.01002535
1,11700,8300,0.010035475,0.010035475,0.010035475,0.0100252,0.0100252,0.0100252
1,11750,8250,0.010035625,0.010035625,0.010035625,0.010025025,0.010025025,0.010025025
1,11800,8200,0.010035775,0.0100358,0.0100358,0.010024875,0.010024875,0.010024875
1,11850,8150,0.010035925,0.01003595,0.01003595,0.010024725,0.010024725,0.010024725
1,11900,8100,0.0100361,0.010036125,0.010036125,0.010024575,0.0100246,0.0100246
1,11950,8050,0.010036225,0.01003625,0.01003625,0.010024425,0.010024425,0.010024425
1,12000,8000,0.010036375,0.0100364,0.0100364,0.010024275,0.010024275,0.010024275
1,10200,9800,0.01003095,0.01003095,0.01003095,0.01002975,0.01002975,0.01002975
1,12050,7950,0.01003655,0.01003655,0.01003655,0.010024125,0.010024125,0.010024125
1,12100,7900,0.0100367,0.0100367,0.0100367,0.010023975,0.010023975,0.010023975
1,12150,7850,0.010036875,0.010036875,0.010036875,0.010023825,0.010023825,0.010023825
1,12200,7800,0.010037,0.010037,0.010037,0.010023675,0.010023675,0.010023675
1,12250,7750,0.01003715,0.01003715,0.01003715,0.010023525,0.010023525,0.010023525
1,12300,7700,0.0100373,0.0100373,0.0100373,0.010023375,0.010023375,0.010023375
1,12350,7650,0.01003745,0.01003745,0.01003745,0.010023225,0.010023225,0.010023225
1,12400,7600,0.010037625,0.01003765,0.01003765,0.010023075,0.010023075,0.010023075
1,12450,7550,0.01003775,0.01003775,0.01003775,0.010022925,0.010022925,0.010022925
1,12500,7500,0.0100379,0.0100379,0.0100379,0.01002275,0.01002275,0.01002275
1,10250,9750,0.010031075,0.0100311,0.0100311,0.010029575,0.0100296,0.0100296
1,12550,7450,0.01003805,0.010038075,0.010038075,0.0100226,0.0100226,0.0100226
1,12600,7400,0.0100382,0.010038225,0.010038225,0.01002245,0.01002245,0.01002245
1,12650,7350,0.010038375,0.0100384,0.0100384,0.0100223,0.010022325,0.010022325
1,12700,7300,0.0100385,0.010038525,0.010038525,0.01002215,0.01002215,0.01002215
1,12750,7250,0.01003865,0.010038675,0.010038675,0.010022,0.010022,0.010022
1,12800,7200,0.010038825,0.010038825,0.010038825,0.01002185,0.01002185,0.01002185
1,12850,7150,0.010038975,0.010038975,0.010038975,0.0100217,0.0100217,0.0100217
1,12900,7100,0.01003915,0.01003915,0.01003915,0.01002155,0.01002155,0.01002155
1,12950,7050,0.010039275,0.010039275,0.010039275,0.0100214,0.0100214,0.0100214
1,13000,7000,0.010039425,0.010039425,0.010039425,0.01002125,0.01002125,0.01002125
1,10300,9700,0.01003125,0.01003125,0.01003125,0.010029425,0.010029425,0.010029425
1,13050,6950,0.010039575,0.010039575,0.010039575,0.0100211,0.0100211,0.0100211
1,13100,6900,0.010039725,0.010039725,0.010039725,0.01002095,0.01002095,0.01002095
1,13150,6850,0.0100399,0.010039925,0.010039925,0.0100208,0.0100208,0.0100208
1,13200,6800,0.010040025,0.010040025,0.010040025,0.01002065,0.01002065,0.01002065
1,13250,6750,0.010040175,0.010040175,0.010040175,0.010020475,0.010020475,0.010020475
1,13300,6700,0.010040325,0.01004035,0.01004035,0.010020325,0.010020325,0.010020325
1,13350,6650,0.010040475,0.0100405,0.0100405,0.010020175,0.010020175,0.010020175
1,13400,6600,0.01004065,0.010040675,0.010040675,0.010020025,0.01002005,0.01002005
1,13450,6550,0.010040775,0.0100408,0.0100408,0.010019875,0.010019875,0.010019875
1,13500,6500,0.010040925,0.01004095,0.01004095,0.010019725,0.010019725,0.010019725
1,10350,9650,0.010031375,0.0100314,0.0100314,0.010029275,0.010029275,0.010029275
1,13550,6450,0.0100411,0.0100411,0.0100411,0.010019575,0.010019575,0.010019575
1,13600,6400,0.01004125,0.01004125,0.01004125,0.010019425,0.010019425,0.010019425
1,13650,6350,0.010041425,0.010041425,0.010041425,0.010019275,0.010019275,0.010019275
1,13700,6300,0.01004155,0.01004155,0.01004155,0.010019125,0.010019125,0.010019125
1,13750,6250,0.0100417,0.0100417,0.0100417,0.010018975,0.010018975,0.010018975
1,13800,6200,0.01004185,0.01004185,0.01004185,0.010018825,0.010018825,0.010018825
1,13850,6150,0.010042,0.010042,0.010042,0.010018675,0.010018675,0.010018675
1,13900,6100,0.010042175,0.0100422,0.0100422,0.010018525,0.010018525,0.010018525
1,13950,6050,0.0100423,0.0100423,0.0100423,0.010018375,0.010018375,0.010018375
1,14000,6000,0.01004245,0.01004245,0.01004245,0.0100182,0.0100182,0.0100182
1,10400,9600,0.01003155,0.01003155,0.01003155,0.010029125,0.010029125,0.010029125
1,14050,5950,0.0100426,0.010042625,0.010042625,0.01001805,0.01001805,0.01001805
1,14100,5900,0.01004275,0.010042775,0.010042775,0.0100179,0.0100179,0.0100179
1,14150,5850,0.010042925,0.01004295,0.01004295,0.01001775,0.010017775,0.010017775
1,14200,5800,0.01004305,0.010043075,0.010043075,0.0100176,0.0100176,0.0100176
1,14250,5750,0.0100432,0.010043225,0.010043225,0.01001745,0.01001745,0.01001745
1,14300,5700,0.010043375,0.010043375,0.010043375,0.0100173,0.0100173,0.0100173
1,14350,5650,0.010043525,0.010043525,0.010043525,0.01001715,0.01001715,0.01001715
1,14400,5600,0.0100437,0.0100437,0.0100437,0.010017,0.010017,0.010017
1,14450,5550,0.010043825,0.010043825,0.010043825,0.01001685,0.01001685,0.01001685
1,14500,5500,0.010043975,0.010043975,0.010043975,0.0100167,0.0100167,0.0100167
1,10450,9550,0.010031675,0.0100317,0.0100317,0.010028975,0.010028975,0.010028975
1,14550,5450,0.010044125,0.010044125,0.010044125,0.01001655,0.01001655,0.01001655
1,14600,5400,0.010044275,0.010044275,0.010044275,0.0100164,0.0100164,0.0100164
1,14650,5350,0.01004445,0.010044475,0.010044475,0.01001625,0.01001625,0.01001625
1,14700,5300,0.010044575,0.010044575,0.010044575,0.0100161,0.0100161,0.0100161
1,14750,5250,0.010044725,0.010044725,0.010044725,0.010015925,0.01001595,0.01001595
1,14800,5200,0.010044875,0.0100449,0.0100449,0.010015775,0.010015775,0.010015775
1,14850,5150,0.010045025,0.01004505,0.01004505,0.010015625,0.010015625,0.010015625
1,14900,5100,0.0100452,0.010045225,0.010045225,0.010015475,0.0100155,0.0100155
1,14950,5050,0.010045325,0.01004535,0.01004535,0.010015325,0.010015325,0.010015325
1,15000,5000,0.010045475,0.0100455,0.0100455,0.010015175,0.010015175,0.010015175
1,10500,9500,0.010031825,0.01003185,0.01003185,0.010028825,0.010028825,0.010028825
1,15050,4950,0.01004565,0.01004565,0.01004565,0.010015025,0.010015025,0.010015025
1,10050,9950,0.010030475,0.0100305,0.0100305,0.0100302,0.0100302,0.0100302
1,15100,4900,0.0100458,0.0100458,0.0100458,0.010014875,0.010014875,0.010014875
1,15150,4850,0.010045975,0.010045975,0.010045975,0.010014725,0.010014725,0.010014725
1,15200,4800,0.0100461,0.0100461,0.0100461,0.010014575,0.010014575,0.010014575
1,15250,4750,0.01004625,0.01004625,0.01004625,0.010014425,0.010014425,0.010014425
1,15300,4700,0.0100464,0.0100464,0.0100464,0.010014275,0.010014275,0.010014275
1,15350,4650,0.01004655,0.01004655,0.01004655,0.010014125,0.010014125,0.010014125
1,15400,4600,0.0100467,0.010046725,0.010046725,0.010013975,0.010013975,0.010013975
1,15450,4550,0.01004685,0.010046875,0.010046875,0.010013825,0.010013825,0.010013825
1,15500,4500,0.010047,0.010047025,0.010047025,0.01001365,0.010013675,0.010013675
1,10550,9450,0.010032,0.010032,0.010032,0.010028675,0.010028675,0.010028675
1,15550,4450,0.010047175,0.010047175,0.010047175,0.0100135,0.010013525,0.010013525
1,15600,4400,0.0100473,0.010047325,0.010047325,0.01001335,0.01001335,0.01001335
1,15650,4350,0.01004745,0.010047475,0.010047475,0.0100132,0.0100132,0.0100132
1,15700,4300,0.0100476,0.010047625,0.010047625,0.01001305,0.01001305,0.01001305
1,15750,4250,0.01004775,0.010047775,0.010047775,0.0100129,0.0100129,0.0100129
1,15800,4200,0.01004795,0.01004795,0.01004795,0.01001275,0.010012775,0.010012775
1,15850,4150,0.010048075,0.010048075,0.010048075,0.0100126,0.0100126,0.0100126
1,15900,4100,0.010048225,0.010048225,0.010048225,0.01001245,0.01001245,0.01001245
1,15950,4050,0.010048375,0.010048375,0.010048375,0.0100123,0.0100123,0.0100123
1,16000,4000,0.010048525,0.010048525,0.010048525,0.01001215,0.01001215,0.01001215
1,10600,9400,0.01003215,0.01003215,0.01003215,0.010028525,0.010028525,0.010028525
1,16050,3950,0.0100487,0.010048725,0.010048725,0.010012,0.010012,0.010012
1,16100,3900,0.010048825,0.010048825,0.010048825,0.01001185,0.01001185,0.01001185
1,16150,3850,0.010048975,0.010048975,0.010048975,0.0100117,0.0100117,0.0100117
1,16200,3800,0.010049125,0.010049125,0.010049125,0.01001155,0.01001155,0.01001155
1,16250,3750,0.010049275,0.010049275,0.010049275,0.010011375,0.0100114,0.0100114
1,16300,3700,0.01004945,0.010049475,0.010049475,0.01001125,0.01001125,0.01001125
1,16350,3650,0.010049575,0.0100496,0.0100496,0.010011075,0.010011075,0.010011075
1,16400,3600,0.010049725,0.01004975,0.01004975,0.010010925,0.010010925,0.010010925
1,16450,3550,0.010049875,0.0100499,0.0100499,0.010010775,0.010010775,0.010010775
1,16500,3500,0.010050025,0.01005005,0.01005005,0.010010625,0.010010625,0.010010625
1,10650,9350,0.010032325,0.01003235,0.01003235,0.010028375,0.010028375,0.010028375
1,16550,3450,0.010050225,0.010050225,0.010050225,0.010010475,0.0100105,0.0100105
1,16600,3400,0.01005035,0.01005035,0.01005035,0.010010325,0.010010325,0.010010325
1,16650,3350,0.0100505,0.0100505,0.0100505,0.010010175,0.010010175,0.010010175
1,16700,3300,0.01005065,0.01005065,0.01005065,0.010010025,0.010010025,0.010010025
1,16750,3250,0.0100508,0.0100508,0.0100508,0.010009875,0.010009875,0.010009875
1,16800,3200,0.010050975,0.010051,0.010051,0.010009725,0.010009725,0.010009725
1,16850,3150,0.0100511,0.0100511,0.0100511,0.010009575,0.010009575,0.010009575
1,16900,3100,0.01005125,0.01005125,0.01005125,0.010009425,0.010009425,0.010009425
1,16950,3050,0.0100514,0.0100514,0.0100514,0.010009275,0.010009275,0.010009275
1,17000,3000,0.01005155,0.01005155,0.01005155,0.010009125,0.010009125,0.010009125
1,10700,9300,0.01003245,0.01003245,0.01003245,0.010028225,0.010028225,0.010028225
1,17050,2950,0.010051725,0.01005175,0.01005175,0.010008975,0.010008975,0.010008975
1,17100,2900,0.01005185,0.010051875,0.010051875,0.0100088,0.0100088,0.0100088
1,17150,2850,0.010052,0.010052025,0.010052025,0.01000865,0.01000865,0.01000865
1,17200,2800,0.01005215,0.010052175,0.010052175,0.0100085,0.0100085,0.0100085
1,17250,2750,0.0100523,0.010052325,0.010052325,0.01000835,0.01000835,0.01000835
1,17300,2700,0.0100525,0.0100525,0.0100525,0.0100082,0.010008225,0.010008225
1,17350,2650,0.010052625,0.010052625,0.010052625,0.01000805,0.01000805,0.01000805
1,17400,2600,0.010052775,0.010052775,0.010052775,0.0100079,0.0100079,0.0100079
1,17450,2550,0.010052925,0.010052925,0.010052925,0.01000775,0.01000775,0.01000775
1,17500,2500,0.010053075,0.010053075,0.010053075,0.0100076,0.0100076,0.0100076
1,10750,9250,0.0100326,0.0100326,0.0100326,0.010028075,0.010028075,0.010028075
1,17550,2450,0.01005325,0.010053275,0.010053275,0.01000745,0.01000745,0.01000745
1,17600,2400,0.010053375,0.010053375,0.010053375,0.0100073,0.0100073,0.0100073
1,17650,2350,0.010053525,0.010053525,0.010053525,0.01000715,0.01000715,0.01000715
1,17700,2300,0.010053675,0.010053675,0.010053675,0.010007,0.010007,0.010007
1,17750,2250,0.010053825,0.010053825,0.010053825,0.01000685,0.01000685,0.01000685
1,17800,2200,0.010054,0.010054025,0.010054025,0.0100067,0.0100067,0.0100067
1,17850,2150,0.010054125,0.01005415,0.01005415,0.010006525,0.010006525,0.010006525
1,17900,2100,0.010054275,0.0100543,0.0100543,0.010006375,0.010006375,0.010006375
1,17950,2050,0.010054425,0.01005445,0.01005445,0.010006225,0.010006225,0.010006225
1,18000,2000,0.010054575,0.0100546,0.0100546,0.010006075,0.010006075,0.010006075
1,10800,9200,0.01003275,0.01003275,0.01003275,0.010027925,0.010027925,0.010027925
1,18050,1950,0.010054775,0.010054775,0.010054775,0.010005925,0.01000595,0.01000595
1,18100,1900,0.0100549,0.0100549,0.0100549,0.010005775,0.010005775,0.010005775
1,18150,1850,0.01005505,0.01005505,0.01005505,0.010005625,0.010005625,0.010005625
1,18200,1800,0.0100552,0.0100552,0.0100552,0.010005475,0.010005475,0.010005475
1,18250,1750,0.01005535,0.01005535,0.01005535,0.010005325,0.010005325,0.010005325
1,18300,1700,0.010055525,0.01005555,0.01005555,0.010005175,0.010005175,0.010005175
1,18350,1650,0.01005565,0.01005565,0.01005565,0.010005025,0.010005025,0.010005025
1,18400,1600,0.0100558,0.0100558,0.0100558,0.010004875,0.010004875,0.010004875
1,18450,1550,0.01005595,0.01005595,0.01005595,0.010004725,0.010004725,0.010004725
1,18500,1500,0.0100561,0.0100561,0.0100561,0.010004575,0.010004575,0.010004575
1,10850,9150,0.0100329,0.0100329,0.0100329,0.010027775,0.010027775,0.010027775
1,18550,1450,0.010056275,0.0100563,0.0100563,0.010004425,0.010004425,0.010004425
1,18600,1400,0.0100564,0.010056425,0.010056425,0.01000425,0.01000425,0.01000425
1,18650,1350,0.01005655,0.010056575,0.010056575,0.0100041,0.0100041,0.0100041
1,18700,1300,0.0100567,0.010056725,0.010056725,0.01000395,0.01000395,0.01000395
1,18750,1250,0.01005685,0.010056875,0.010056875,0.0100038,0.0100038,0.0100038
1,18800,1200,0.01005705,0.01005705,0.01005705,0.01000365,0.010003675,0.010003675
1,18850,1150,0.010057175,0.010057175,0.010057175,0.0100035,0.0100035,0.0100035
1,18900,1100,0.010057325,0.010057325,0.010057325,0.01000335,0.01000335,0.01000335
1,18950,1050,0.010057475,0.010057475,0.010057475,0.0100032,0.0100032,0.0100032
1,19000,1000,0.010057625,0.010057625,0.010057625,0.01000305,0.01000305,0.01000305
1,10900,9100,0.010033075,0.0100331,0.0100331,0.010027625,0.010027625,0.010027625
1,19050,950,0.0100578,0.010057825,0.010057825,0.0100029,0.0100029,0.0100029
1,19100,900,0.010057925,0.010057925,0.010057925,0.01000275,0.01000275,0.01000275
1,19150,850,0.010058075,0.010058075,0.010058075,0.0100026,0.0100026,0.0100026
1,19200,800,0.010058225,0.010058225,0.010058225,0.01000245,0.01000245,0.01000245
1,19250,750,0.010058375,0.010058375,0.010058375,0.0100023,0.0100023,0.0100023
1,19300,700,0.01005855,0.010058575,0.010058575,0.01000215,0.01000215,0.01000215
1,19350,650,0.010058675,0.0100587,0.0100587,0.010001975,0.010001975,0.010001975
1,19400,600,0.010058825,0.01005885,0.01005885,0.010001825,0.010001825,0.010001825
1,19450,550,0.010058975,0.010059,0.010059,0.010001675,0.010001675,0.010001675
1,19500,500,0.010059125,0.01005915,0.01005915,0.010001525,0.010001525,0.010001525
1,10950,9050,0.0100332,0.0100332,0.0100332,0.010027475,0.010027475,0.010027475
1,19550,450,0.010059325,0.010059325,0.010059325,0.010001375,0.0100014,0.0100014
1,19600,400,0.01005945,0.01005945,0.01005945,0.010001225,0.010001225,0.010001225
1,19650,350,0.0100596,0.0100596,0.0100596,0.010001075,0.010001075,0.010001075
1,19700,300,0.01005975,0.01005975,0.01005975,0.010000925,0.010000925,0.010000925
1,19750,250,0.0100599,0.0100599,0.0100599,0.010000775,0.010000775,0.010000775
1,19800,200,0.010060075,0.0100601,0.0100601,0.010000625,0.010000625,0.010000625
1,19850,150,0.0100602,0.0100602,0.0100602,0.010000475,0.010000475,0.010000475
1,19900,100,0.01006035,0.01006035,0.01006035,0.010000325,0.010000325,0.010000325
1,19950,50,0.0100605,0.0100605,0.0100605,0.010000175,0.010000175,0.010000175
1,11000,29000,0.01003335,0.01003335,0.01003335,0.01008795,0.010094025,0.010180525
1,10100,29900,0.01003065,0.010030675,0.010030675,0.0100907,0.0,0.0
1,11050,28950,0.0100335,0.0100335,0.0100335,0.0100878,0.010094175,0.010180225
1,11100,28900,0.010033675,0.0100337,0.0100337,0.010087675,0.0,0.0
1,11150,28850,0.0100338,0.010033825,0.010033825,0.0100875,0.0101796,0.0101796
1,11200,28800,0.01003395,0.010033975,0.010033975,0.01008735,0.0101793,0.0101793
1,11250,28750,0.0100341,0.010034125,0.010034125,0.0100872,0.010178975,0.010178975
1,11300,28700,0.01003425,0.010034275,0.010034275,0.01008705,0.01009495,0.010178675
1,11350,28650,0.01003445,0.01003445,0.01003445,0.010086925,0.0,0.0
1,11400,28600,0.010034575,0.010034575,0.010034575,0.01008675,0.01009525,0.01017805
1,11450,28550,0.010034725,0.010034725,0.010034725,0.0100866,0.0100954,0.01017775
1,11500,28500,0.010034875,0.010034875,0.010034875,0.01008645,0.01009555,0.010177425
1,10150,29850,0.010030775,0.010030775,0.010030775,0.01009055,0.010248675,0.010185825
1,11550,28450,0.010035025,0.010035025,0.010035025,0.0100863,0.0100957,0.010177125
1,11600,28400,0.0100352,0.010035225,0.010035225,0.01008615,0.0,0.0
1,11650,28350,0.010035325,0.010035325,0.010035325,0.010086,0.0101765,0.0101765
1,11700,28300,0.010035475,0.010035475,0.010035475,0.01008585,0.010220675,0.010220675
1,11750,28250,0.010035625,0.010035625,0.010035625,0.0100857,0.010175875,0.010175875
1,11800,28200,0.010035775,0.010035775,0.010035775,0.010085525,0.010175575,0.010175575
1,11850,28150,0.01003595,0.010035975,0.010035975,0.0100854,0.0,0.0
1,11900,28100,0.010036075,0.0100361,0.0100361,0.010085225,0.01017495,0.01017495
1,11950,28050,0.010036225,0.01003625,0.01003625,0.010085075,0.010174625,0.010174625
1,12000,28000,0.010036375,0.0100364,0.0100364,0.010084925,0.010174325,0.010174325
1,10200,29800,0.010030925,0.010030925,0.010030925,0.0100904,0.0101855,0.0101855
1,12050,27950,0.010036525,0.01003655,0.01003655,0.010084775,0.010221725,0.010221725
1,12100,27900,0.010036725,0.010036725,0.010036725,0.01008465,0.0,0.0
1,12150,27850,0.01003685,0.01003685,0.01003685,0.010084475,0.010269625,0.010269625
1,12200,27800,0.010037,0.010037,0.010037,0.010084325,0.010173075,0.010173075
1,12250,27750,0.01003715,0.01003715,0.01003715,0.010084175,0.010172775,0.010172775
1,12300,27700,0.0100373,0.0100373,0.0100373,0.010084025,0.01017245,0.01017245
1,12350,27650,0.010037475,0.0100375,0.0100375,0.010083875,0.0,0.0
1,12400,27600,0.0100376,0.0100376,0.0100376,0.010083725,0.010171825,0.010171825
1,12450,27550,0.01003775,0.01003775,0.01003775,0.010083575,0.010171525,0.010171525
1,12500,27500,0.0100379,0.0100379,0.0100379,0.010083425,0.01026855,0.01026855
1,10250,29750,0.010031075,0.010031075,0.010031075,0.010090225,0.0101852,0.0101852
1,12550,27450,0.01003805,0.01003805,0.01003805,0.01008325,0.0101709,0.0101709
1,12600,27400,0.010038225,0.01003825,0.01003825,0.010083125,0.0,0.0
1,12650,27350,0.01003835,0.010038375,0.010038375,0.01008295,0.010170275,0.010170275
1,12700,27300,0.0100385,0.010038525,0.010038525,0.0100828,0.010169975,0.010169975
1,12750,27250,0.01003865,0.010038675,0.010038675,0.01008265,0.01016965,0.01016965
1,12800,27200,0.0100388,0.010038825,0.010038825,0.0100825,0.01016935,0.01016935
1,12850,27150,0.010039,0.010039,0.010039,0.010082375,0.0,0.0
1,12900,27100,0.010039125,0.010039125,0.010039125,0.0100822,0.010168725,0.010168725
1,12950,27050,0.010039275,0.010039275,0.010039275,0.01008205,0.010168425,0.010168425
1,13000,27000,0.010039425,0.010039425,0.010039425,0.0100819,0.0101681,0.0101681
