Index,phase,distance_node_4,distance_node_7,Time_4_1,Time_4_2,Time_4_3,Time_7_1,Time_7_2,Time_7_3
1847,2,8225,28225,0.01002495,0.01002495,0.01002495,0.0102209,0.010085625,0.0102209
1848,2,8250,28250,0.01002505,0.010025025,0.01002505,0.0102208,0.0100857,0.0102208
1849,2,825,20825,0.010002525,0.010002525,0.010002525,0.0,0.010063175,0.0
1850,2,8275,28275,0.010025125,0.010025125,0.010025125,0.010220725,0.010085775,0.010220725
1851,2,8300,28300,0.0100252,0.0100252,0.0100252,0.0103216,0.01008585,0.0103216
1852,2,8325,28325,0.010025275,0.010025275,0.010025275,0.010220575,0.010085925,0.010220575
1853,2,8350,28350,0.01002535,0.01002535,0.01002535,0.010321375,0.010086,0.010321375
1854,2,8375,28375,0.010025425,0.010025425,0.010025425,0.0102712,0.010086075,0.0102712
1855,2,8400,28400,0.0100255,0.0100255,0.0100255,0.0,0.01008615,0.0
1856,2,8425,28425,0.010025575,0.010025575,0.010025575,0.0102203,0.010086225,0.0102203
1857,2,8450,28450,0.01002565,0.01002565,0.01002565,0.010271425,0.0100863,0.010271425
1858,2,8475,28475,0.010025725,0.010025725,0.010025725,0.0102715,0.010086375,0.0102715
1859,2,8500,28500,0.0100258,0.0100258,0.0100258,0.0,0.01008645,0.0
1860,2,850,20850,0.0100026,0.0100026,0.0100026,0.0,0.01006325,0.0
1861,2,8525,28525,0.010025875,0.010025875,0.010025875,0.01027165,0.010086525,0.010095475
1862,2,8550,28550,0.01002595,0.01002595,0.01002595,0.010271725,0.0100866,0.010271725
1863,2,8575,28575,0.010026025,0.010026025,0.010026025,0.0102718,0.010086675,0.0102718
1864,2,8600,28600,0.0100261,0.0100261,0.0100261,0.0,0.01008675,0.0
1865,2,8625,28625,0.010026175,0.010026175,0.010026175,0.01027195,0.010086825,0.01027195
1866,2,875,20875,0.010002675,0.010002675,0.010002675,0.0,0.010063325,0.0
1867,2,900,20900,0.01000275,0.01000275,0.01000275,0.0,0.0100634,0.0
1868,2,925,20925,0.010002825,0.010002825,0.010002825,0.01017935,0.010063475,0.01017935
1869,2,950,20950,0.0100029,0.0100029,0.0100029,0.0,0.01006355,0.0
1870,2,975,20975,0.010002975,0.010002975,0.010002975,0.0,0.010063625,0.0
1871,2,11000,9000,0.01003335,0.01003335,0.01003335,0.0100273,0.0100273,0.0100273
1872,2,10100,9900,0.010030625,0.010030625,0.010030625,0.01003005,0.01003005,0.01003005
1873,2,11025,8975,0.01003345,0.01003345,0.01003345,0.01002725,0.010027225,0.01002725
1874,2,11050,8950,0.010033525,0.010033525,0.010033525,0.01002715,0.01002715,0.01002715
1875,2,11075,8925,0.0100336,0.0100336,0.0100336,0.0100271,0.010027075,0.0100271
1876,2,11100,8900,0.010033675,0.01003365,0.010033675,0.010027,0.010027,0.010027
1877,2,11125,8875,0.01003375,0.01003375,0.01003375,0.010026925,0.010026925,0.010026925
1878,2,11150,8850,0.010033825,0.010033825,0.010033825,0.01002685,0.01002685,0.01002685
1879,2,11175,8825,0.010033925,0.0100339,0.010033925,0.010026775,0.010026775,0.010026775
1880,2,11200,8800,0.010033975,0.01003395,0.010033975,0.0100267,0.0100267,0.0100267
1881,2,11225,8775,0.01003405,0.01003405,0.01003405,0.010026625,0.010026625,0.010026625
1882,2,11250,8750,0.010034125,0.010034125,0.010034125,0.01002655,0.01002655,0.01002655
1883,2,10125,9875,0.010030725,0.0100307,0.010030725,0.010029975,0.010029975,0.010029975
1884,2,11275,8725,0.010034225,0.0100342,0.010034225,0.010026475,0.010026475,0.010026475
1885,2,11300,8700,0.010034275,0.010034275,0.010034275,0.0100264,0.0100264,0.0100264
1886,2,11325,8675,0.01003435,0.01003435,0.01003435,0.010026325,0.010026325,0.010026325
1887,2,11350,8650,0.010034425,0.010034425,0.010034425,0.01002625,0.01002625,0.01002625
1888,2,11375,8625,0.010034525,0.0100345,0.010034525,0.010026175,0.010026175,0.010026175
1889,2,11400,8600,0.010034575,0.010034575,0.010034575,0.0100261,0.0100261,0.0100261
1890,2,11425,8575,0.01003465,0.01003465,0.01003465,0.010026025,0.010026025,0.010026025
1891,2,11450,8550,0.010034725,0.010034725,0.010034725,0.01002595,0.01002595,0.01002595
1892,2,11475,8525,0.010034825,0.010034825,0.010034825,0.010025875,0.010025875,0.010025875
1893,2,11500,8500,0.010034875,0.010034875,0.010034875,0.0100258,0.0100258,0.0100258
1894,2,10150,9850,0.0100308,0.010030775,0.0100308,0.0100299,0.0100299,0.0100299
1895,2,11525,8475,0.010034975,0.01003495,0.010034975,0.010025725,0.010025725,0.010025725
1896,2,11550,8450,0.01003505,0.010035025,0.01003505,0.01002565,0.01002565,0.01002565
1897,2,11575,8425,0.010035125,0.010035125,0.010035125,0.010025575,0.010025575,0.010025575
1898,2,11600,8400,0.010035175,0.010035175,0.010035175,0.0100255,0.0100255,0.0100255
1899,2,11625,8375,0.010035275,0.01003525,0.010035275,0.010025425,0.010025425,0.010025425
1900,2,11650,8350,0.01003535,0.010035325,0.01003535,0.01002535,0.01002535,0.01002535
1901,2,11675,8325,0.010035425,0.010035425,0.010035425,0.010025275,0.010025275,0.010025275
1902,2,11700,8300,0.010035475,0.010035475,0.010035475,0.0100252,0.0100252,0.0100252
1903,2,11725,8275,0.010035575,0.01003555,0.010035575,0.010025125,0.010025125,0.010025125
1904,2,11750,8250,0.01003565,0.010035625,0.01003565,0.01002505,0.010025025,0.01002505
1905,2,10175,9825,0.010030875,0.010030875,0.010030875,0.010029825,0.010029825,0.010029825
1906,2,11775,8225,0.010035725,0.010035725,0.010035725,0.010024975,0.010024975,0.010024975
1907,2,11800,8200,0.010035775,0.010035775,0.010035775,0.010024875,0.010024875,0.010024875
1908,2,11825,8175,0.010035875,0.010035875,0.010035875,0.0100248,0.0100248,0.0100248
1909,2,11850,8150,0.01003595,0.01003595,0.01003595,0.010024725,0.010024725,0.010024725
1910,2,11875,8125,0.010036025,0.010036025,0.010036025,0.010024675,0.01002465,0.010024675
1911,2,11900,8100,0.0100361,0.010036075,0.0100361,0.010024575,0.010024575,0.010024575
1912,2,11925,8075,0.010036175,0.010036175,0.010036175,0.0100245,0.0100245,0.0100245
1913,2,11950,8050,0.01003625,0.01003625,0.01003625,0.010024425,0.010024425,0.010024425
1914,2,11975,8025,0.01003635,0.010036325,0.01003635,0.01002435,0.01002435,0.01002435
1915,2,12000,8000,0.0100364,0.010036375,0.0100364,0.010024275,0.010024275,0.010024275
1916,2,10200,9800,0.010030925,0.010030925,0.010030925,0.01002975,0.01002975,0.01002975
1917,2,12025,7975,0.010036475,0.010036475,0.010036475,0.0100242,0.0100242,0.0100242
1918,2,12050,7950,0.01003655,0.01003655,0.01003655,0.010024125,0.010024125,0.010024125
1919,2,12075,7925,0.01003665,0.010036625,0.01003665,0.01002405,0.01002405,0.01002405
1920,2,12100,7900,0.0100367,0.0100367,0.0100367,0.010023975,0.010023975,0.010023975
1921,2,12125,7875,0.010036775,0.010036775,0.010036775,0.0100239,0.0100239,0.0100239
1922,2,12150,7850,0.01003685,0.01003685,0.01003685,0.010023825,0.010023825,0.010023825
1923,2,12175,7825,0.01003695,0.010036925,0.01003695,0.01002375,0.01002375,0.01002375
1924,2,12200,7800,0.010037,0.010037,0.010037,0.010023675,0.010023675,0.010023675
1925,2,12225,7775,0.0100371,0.010037075,0.0100371,0.0100236,0.0100236,0.0100236
1926,2,12250,7750,0.010037175,0.01003715,0.010037175,0.010023525,0.010023525,0.010023525
1927,2,10225,9775,0.010031025,0.010031,0.010031025,0.010029675,0.010029675,0.010029675
1928,2,12275,7725,0.01003725,0.01003725,0.01003725,0.01002345,0.01002345,0.01002345
1929,2,12300,7700,0.0100373,0.0100373,0.0100373,0.010023375,0.010023375,0.010023375
1930,2,12325,7675,0.0100374,0.010037375,0.0100374,0.0100233,0.0100233,0.0100233
1931,2,12350,7650,0.010037475,0.01003745,0.010037475,0.010023225,0.010023225,0.010023225
1932,2,12375,7625,0.01003755,0.01003755,0.01003755,0.01002315,0.01002315,0.01002315
1933,2,12400,7600,0.0100376,0.0100376,0.0100376,0.010023075,0.010023075,0.010023075
1934,2,12425,7575,0.0100377,0.010037675,0.0100377,0.010023,0.010023,0.010023
1935,2,12450,7550,0.010037775,0.01003775,0.010037775,0.010022925,0.010022925,0.010022925
1936,2,12475,7525,0.01003785,0.01003785,0.01003785,0.01002285,0.01002285,0.01002285
1937,2,12500,7500,0.0100379,0.0100379,0.0100379,0.01002275,0.01002275,0.01002275
1938,2,10250,9750,0.0100311,0.010031075,0.0100311,0.0100296,0.010029575,0.0100296
1939,2,12525,7475,0.010038,0.010038,0.010038,0.0100227,0.010022675,0.0100227
1940,2,12550,7450,0.010038075,0.010038075,0.010038075,0.0100226,0.0100226,0.0100226
1941,2,12575,7425,0.01003815,0.01003815,0.01003815,0.01002255,0.010022525,0.01002255
1942,2,10025,9975,0.010030425,0.0100304,0.010030425,0.010030275,0.010030275,0.010030275
1943,2,12600,7400,0.010038225,0.0100382,0.010038225,0.01002245,0.01002245,0.01002245
1944,2,12625,7375,0.0100383,0.0100383,0.0100383,0.010022375,0.010022375,0.010022375
1945,2,12650,7350,0.010038375,0.010038375,0.010038375,0.0100223,0.0100223,0.0100223
1946,2,12675,7325,0.010038475,0.01003845,0.010038475,0.010022225,0.010022225,0.010022225
1947,2,12700,7300,0.010038525,0.0100385,0.010038525,0.01002215,0.01002215,0.01002215
1948,2,12725,7275,0.0100386,0.0100386,0.0100386,0.010022075,0.010022075,0.010022075
1949,2,12750,7250,0.010038675,0.010038675,0.010038675,0.010022,0.010022,0.010022
1950,2,10275,9725,0.010031175,0.010031175,0.010031175,0.010029525,0.0100295,0.010029525
1951,2,12775,7225,0.010038775,0.01003875,0.010038775,0.010021925,0.010021925,0.010021925
1952,2,12800,7200,0.010038825,0.010038825,0.010038825,0.01002185,0.01002185,0.01002185
1953,2,12825,7175,0.0100389,0.0100389,0.0100389,0.010021775,0.010021775,0.010021775
1954,2,12850,7150,0.010038975,0.010038975,0.010038975,0.0100217,0.0100217,0.0100217
1955,2,12875,7125,0.010039075,0.01003905,0.010039075,0.010021625,0.010021625,0.010021625
1956,2,12900,7100,0.010039125,0.010039125,0.010039125,0.01002155,0.01002155,0.01002155
1957,2,12925,7075,0.0100392,0.0100392,0.0100392,0.010021475,0.010021475,0.010021475
1958,2,12950,7050,0.010039275,0.010039275,0.010039275,0.0100214,0.0100214,0.0100214
1959,2,12975,7025,0.010039375,0.010039375,0.010039375,0.010021325,0.010021325,0.010021325
1960,2,13000,7000,0.010039425,0.010039425,0.010039425,0.01002125,0.01002125,0.01002125
1961,2,10300,9700,0.01003125,0.010031225,0.01003125,0.010029425,0.010029425,0.010029425
1962,2,13025,6975,0.010039525,0.0100395,0.010039525,0.010021175,0.010021175,0.010021175
1963,2,13050,6950,0.0100396,0.010039575,0.0100396,0.0100211,0.0100211,0.0100211
1964,2,13075,6925,0.010039675,0.010039675,0.010039675,0.010021025,0.010021025,0.010021025
1965,2,13100,6900,0.010039725,0.010039725,0.010039725,0.01002095,0.01002095,0.01002095
1966,2,13125,6875,0.010039825,0.0100398,0.010039825,0.010020875,0.010020875,0.010020875
1967,2,13150,6850,0.0100399,0.010039875,0.0100399,0.0100208,0.0100208,0.0100208
1968,2,13175,6825,0.010039975,0.010039975,0.010039975,0.010020725,0.010020725,0.010020725
1969,2,13200,6800,0.010040025,0.010040025,0.010040025,0.01002065,0.01002065,0.01002065
1970,2,13225,6775,0.010040125,0.0100401,0.010040125,0.010020575,0.010020575,0.010020575
1971,2,13250,6750,0.0100402,0.010040175,0.0100402,0.0100205,0.010020475,0.0100205
1972,2,10325,9675,0.010031325,0.010031325,0.010031325,0.01002935,0.01002935,0.01002935
1973,2,13275,6725,0.010040275,0.010040275,0.010040275,0.010020425,0.010020425,0.010020425
1974,2,13300,6700,0.010040325,0.010040325,0.010040325,0.010020325,0.010020325,0.010020325
1975,2,13325,6675,0.010040425,0.010040425,0.010040425,0.01002025,0.01002025,0.01002025
1976,2,13350,6650,0.0100405,0.0100405,0.0100405,0.010020175,0.010020175,0.010020175
1977,2,13375,6625,0.010040575,0.010040575,0.010040575,0.010020125,0.0100201,0.010020125
1978,2,13400,6600,0.01004065,0.010040625,0.01004065,0.010020025,0.010020025,0.010020025
1979,2,13425,6575,0.010040725,0.010040725,0.010040725,0.01001995,0.01001995,0.01001995
1980,2,13450,6550,0.0100408,0.0100408,0.0100408,0.010019875,0.010019875,0.010019875
1981,2,13475,6525,0.0100409,0.010040875,0.0100409,0.0100198,0.0100198,0.0100198
1982,2,13500,6500,0.01004095,0.010040925,0.01004095,0.010019725,0.010019725,0.010019725
1983,2,10350,9650,0.0100314,0.0100314,0.0100314,0.010029275,0.010029275,0.010029275
1984,2,13525,6475,0.010041025,0.010041025,0.010041025,0.01001965,0.01001965,0.01001965
1985,2,13550,6450,0.0100411,0.0100411,0.0100411,0.010019575,0.010019575,0.010019575
1986,2,13575,6425,0.0100412,0.010041175,0.0100412,0.0100195,0.0100195,0.0100195
1987,2,13600,6400,0.01004125,0.01004125,0.01004125,0.010019425,0.010019425,0.010019425
1988,2,13625,6375,0.010041325,0.010041325,0.010041325,0.01001935,0.01001935,0.01001935
1989,2,13650,6350,0.0100414,0.0100414,0.0100414,0.010019275,0.010019275,0.010019275
1990,2,13675,6325,0.0100415,0.010041475,0.0100415,0.0100192,0.0100192,0.0100192
1991,2,13700,6300,0.01004155,0.01004155,0.01004155,0.010019125,0.010019125,0.010019125
1992,2,13725,6275,0.01004165,0.010041625,0.01004165,0.01001905,0.01001905,0.01001905
1993,2,13750,6250,0.010041725,0.0100417,0.010041725,0.010018975,0.010018975,0.010018975
1994,2,10375,9625,0.010031475,0.010031475,0.010031475,0.0100292,0.0100292,0.0100292
1995,2,13775,6225,0.0100418,0.0100418,0.0100418,0.0100189,0.0100189,0.0100189
1996,2,13800,6200,0.01004185,0.01004185,0.01004185,0.010018825,0.010018825,0.010018825
1997,2,13825,6175,0.01004195,0.010041925,0.01004195,0.01001875,0.01001875,0.01001875
1998,2,13850,6150,0.010042025,0.010042,0.010042025,0.010018675,0.010018675,0.010018675
1999,2,13875,6125,0.0100421,0.0100421,0.0100421,0.0100186,0.0100186,0.0100186
2000,2,13900,6100,0.01004215,0.01004215,0.01004215,0.010018525,0.010018525,0.010018525
2001,2,13925,6075,0.01004225,0.010042225,0.01004225,0.01001845,0.01001845,0.01001845
2002,2,13950,6050,0.010042325,0.0100423,0.010042325,0.010018375,0.010018375,0.010018375
2003,2,13975,6025,0.0100424,0.0100424,0.0100424,0.0100183,0.0100183,0.0100183
2004,2,14000,6000,0.01004245,0.01004245,0.01004245,0.010018225,0.0100182,0.010018225
2005,2,10400,9600,0.01003155,0.010031525,0.01003155,0.010029125,0.010029125,0.010029125
2006,2,14025,5975,0.01004255,0.010042525,0.01004255,0.01001815,0.010018125,0.01001815
2007,2,14050,5950,0.010042625,0.0100426,0.010042625,0.010018075,0.01001805,0.010018075
2008,2,14075,5925,0.0100427,0.0100427,0.0100427,0.010018,0.010017975,0.010018
2009,2,14100,5900,0.010042775,0.01004275,0.010042775,0.0100179,0.0100179,0.0100179
2010,2,14125,5875,0.01004285,0.01004285,0.01004285,0.010017825,0.010017825,0.010017825
2011,2,14150,5850,0.010042925,0.010042925,0.010042925,0.01001775,0.01001775,0.01001775
2012,2,14175,5825,0.010043,0.010043,0.010043,0.010017675,0.010017675,0.010017675
2013,2,14200,5800,0.010043075,0.01004305,0.010043075,0.0100176,0.0100176,0.0100176
2014,2,14225,5775,0.01004315,0.01004315,0.01004315,0.010017525,0.010017525,0.010017525
2015,2,14250,5750,0.010043225,0.010043225,0.010043225,0.01001745,0.01001745,0.01001745
2016,2,10425,9575,0.010031625,0.010031625,0.010031625,0.01002905,0.01002905,0.01002905
2017,2,14275,5725,0.010043325,0.0100433,0.010043325,0.010017375,0.010017375,0.010017375
2018,2,14300,5700,0.010043375,0.01004335,0.010043375,0.0100173,0.0100173,0.0100173
2019,2,14325,5675,0.01004345,0.01004345,0.01004345,0.010017225,0.010017225,0.010017225
2020,2,14350,5650,0.010043525,0.010043525,0.010043525,0.01001715,0.01001715,0.01001715
2021,2,14375,5625,0.010043625,0.0100436,0.010043625,0.010017075,0.010017075,0.010017075
2022,2,14400,5600,0.010043675,0.010043675,0.010043675,0.010017,0.010017,0.010017
2023,2,14425,5575,0.01004375,0.01004375,0.01004375,0.010016925,0.010016925,0.010016925
2024,2,14450,5550,0.010043825,0.010043825,0.010043825,0.01001685,0.01001685,0.01001685
2025,2,14475,5525,0.010043925,0.010043925,0.010043925,0.010016775,0.010016775,0.010016775
2026,2,14500,5500,0.010043975,0.010043975,0.010043975,0.0100167,0.0100167,0.0100167
2027,2,10450,9550,0.0100317,0.0100317,0.0100317,0.010028975,0.010028975,0.010028975
2028,2,14525,5475,0.010044075,0.01004405,0.010044075,0.010016625,0.010016625,0.010016625
2029,2,14550,5450,0.01004415,0.010044125,0.01004415,0.01001655,0.01001655,0.01001655
2030,2,14575,5425,0.010044225,0.010044225,0.010044225,0.010016475,0.010016475,0.010016475
2031,2,14600,5400,0.010044275,0.010044275,0.010044275,0.0100164,0.0100164,0.0100164
2032,2,14625,5375,0.010044375,0.01004435,0.010044375,0.010016325,0.010016325,0.010016325
2033,2,14650,5350,0.01004445,0.010044425,0.01004445,0.01001625,0.01001625,0.01001625
2034,2,14675,5325,0.010044525,0.010044525,0.010044525,0.010016175,0.010016175,0.010016175
2035,2,14700,5300,0.010044575,0.010044575,0.010044575,0.0100161,0.0100161,0.0100161
2036,2,14725,5275,0.010044675,0.01004465,0.010044675,0.010016025,0.010016025,0.010016025
2037,2,14750,5250,0.01004475,0.010044725,0.01004475,0.01001595,0.01001595,0.01001595
2038,2,10475,9525,0.0100318,0.010031775,0.0100318,0.0100289,0.0100289,0.0100289
2039,2,14775,5225,0.010044825,0.010044825,0.010044825,0.010015875,0.010015875,0.010015875
2040,2,14800,5200,0.010044875,0.010044875,0.010044875,0.010015775,0.010015775,0.010015775
2041,2,14825,5175,0.010044975,0.010044975,0.010044975,0.0100157,0.0100157,0.0100157
2042,2,14850,5150,0.01004505,0.01004505,0.01004505,0.010015625,0.010015625,0.010015625
2043,2,14875,5125,0.010045125,0.010045125,0.010045125,0.010015575,0.01001555,0.010015575
2044,2,14900,5100,0.0100452,0.010045175,0.0100452,0.010015475,0.010015475,0.010015475
2045,2,14925,5075,0.010045275,0.010045275,0.010045275,0.0100154,0.0100154,0.0100154
2046,2,14950,5050,0.01004535,0.01004535,0.01004535,0.010015325,0.010015325,0.010015325
2047,2,14975,5025,0.01004545,0.010045425,0.01004545,0.01001525,0.01001525,0.01001525
2048,2,15000,5000,0.0100455,0.010045475,0.0100455,0.010015175,0.010015175,0.010015175
2049,2,10500,9500,0.01003185,0.010031825,0.01003185,0.010028825,0.010028825,0.010028825
2050,2,15025,4975,0.010045575,0.010045575,0.010045575,0.0100151,0.0100151,0.0100151
2051,2,15050,4950,0.01004565,0.01004565,0.01004565,0.010015025,0.010015025,0.010015025
2052,2,15075,4925,0.01004575,0.010045725,0.01004575,0.01001495,0.01001495,0.01001495
2053,2,10050,9950,0.0100305,0.010030475,0.0100305,0.0100302,0.0100302,0.0100302
2054,2,15100,4900,0.0100458,0.0100458,0.0100458,0.010014875,0.010014875,0.010014875
2055,2,15125,4875,0.010045875,0.010045875,0.010045875,0.0100148,0.0100148,0.0100148
2056,2,15150,4850,0.01004595,0.01004595,0.01004595,0.010014725,0.010014725,0.010014725
2057,2,15175,4825,0.01004605,0.010046025,0.01004605,0.01001465,0.01001465,0.01001465
2058,2,15200,4800,0.0100461,0.0100461,0.0100461,0.010014575,0.010014575,0.010014575
2059,2,15225,4775,0.0100462,0.010046175,0.0100462,0.0100145,0.0100145,0.0100145
2060,2,15250,4750,0.010046275,0.01004625,0.010046275,0.010014425,0.010014425,0.010014425
2061,2,10525,9475,0.010031925,0.010031925,0.010031925,0.01002875,0.01002875,0.01002875
2062,2,15275,4725,0.01004635,0.01004635,0.01004635,0.01001435,0.01001435,0.01001435
2063,2,15300,4700,0.0100464,0.0100464,0.0100464,0.010014275,0.010014275,0.010014275
2064,2,15325,4675,0.0100465,0.010046475,0.0100465,0.0100142,0.0100142,0.0100142
2065,2,15350,4650,0.010046575,0.01004655,0.010046575,0.010014125,0.010014125,0.010014125
2066,2,15375,4625,0.01004665,0.01004665,0.01004665,0.01001405,0.01001405,0.01001405
2067,2,15400,4600,0.0100467,0.0100467,0.0100467,0.010013975,0.010013975,0.010013975
2068,2,15425,4575,0.0100468,0.010046775,0.0100468,0.0100139,0.0100139,0.0100139
2069,2,15450,4550,0.010046875,0.01004685,0.010046875,0.010013825,0.010013825,0.010013825
2070,2,15475,4525,0.01004695,0.01004695,0.01004695,0.01001375,0.01001375,0.01001375
2071,2,15500,4500,0.010047,0.010047,0.010047,0.010013675,0.01001365,0.010013675
2072,2,10550,9450,0.010032,0.010032,0.010032,0.010028675,0.010028675,0.010028675
2073,2,15525,4475,0.0100471,0.010047075,0.0100471,0.0100136,0.010013575,0.0100136
2074,2,15550,4450,0.010047175,0.01004715,0.010047175,0.010013525,0.0100135,0.010013525
2075,2,15575,4425,0.01004725,0.01004725,0.01004725,0.01001345,0.010013425,0.01001345
2076,2,15600,4400,0.010047325,0.0100473,0.010047325,0.01001335,0.01001335,0.01001335
2077,2,15625,4375,0.0100474,0.0100474,0.0100474,0.010013275,0.010013275,0.010013275
2078,2,15650,4350,0.010047475,0.010047475,0.010047475,0.0100132,0.0100132,0.0100132
2079,2,15675,4325,0.01004755,0.01004755,0.01004755,0.010013125,0.010013125,0.010013125
2080,2,15700,4300,0.010047625,0.0100476,0.010047625,0.01001305,0.01001305,0.01001305
2081,2,15725,4275,0.0100477,0.0100477,0.0100477,0.010012975,0.010012975,0.010012975
2082,2,15750,4250,0.010047775,0.010047775,0.010047775,0.0100129,0.0100129,0.0100129
2083,2,10575,9425,0.0100321,0.010032075,0.0100321,0.0100286,0.0100286,0.0100286
2084,2,15775,4225,0.010047875,0.01004785,0.010047875,0.010012825,0.010012825,0.010012825
2085,2,15800,4200,0.010047925,0.0100479,0.010047925,0.01001275,0.01001275,0.01001275
2086,2,15825,4175,0.010048,0.010048,0.010048,0.010012675,0.010012675,0.010012675
2087,2,15850,4150,0.010048075,0.010048075,0.010048075,0.0100126,0.0100126,0.0100126
2088,2,15875,4125,0.010048175,0.01004815,0.010048175,0.010012525,0.010012525,0.010012525
2089,2,15900,4100,0.010048225,0.010048225,0.010048225,0.01001245,0.01001245,0.01001245
2090,2,15925,4075,0.0100483,0.0100483,0.0100483,0.010012375,0.010012375,0.010012375
2091,2,15950,4050,0.010048375,0.010048375,0.010048375,0.0100123,0.0100123,0.0100123
2092,2,15975,4025,0.010048475,0.01004845,0.010048475,0.010012225,0.010012225,0.010012225
2093,2,16000,4000,0.010048525,0.010048525,0.010048525,0.01001215,0.01001215,0.01001215
2094,2,10600,9400,0.01003215,0.01003215,0.01003215,0.010028525,0.010028525,0.010028525
2095,2,16025,3975,0.010048625,0.0100486,0.010048625,0.010012075,0.010012075,0.010012075
2096,2,16050,3950,0.0100487,0.010048675,0.0100487,0.010012,0.010012,0.010012
2097,2,16075,3925,0.010048775,0.010048775,0.010048775,0.010011925,0.010011925,0.010011925
2098,2,16100,3900,0.010048825,0.010048825,0.010048825,0.01001185,0.01001185,0.01001185
2099,2,16125,3875,0.010048925,0.0100489,0.010048925,0.010011775,0.010011775,0.010011775
2100,2,16150,3850,0.010049,0.010048975,0.010049,0.0100117,0.0100117,0.0100117
2101,2,16175,3825,0.010049075,0.010049075,0.010049075,0.010011625,0.010011625,0.010011625
2102,2,16200,3800,0.010049125,0.010049125,0.010049125,0.01001155,0.01001155,0.01001155
2103,2,16225,3775,0.010049225,0.0100492,0.010049225,0.010011475,0.010011475,0.010011475
2104,2,16250,3750,0.0100493,0.010049275,0.0100493,0.0100114,0.0100114,0.0100114
2105,2,10625,9375,0.010032225,0.010032225,0.010032225,0.01002845,0.01002845,0.01002845
2106,2,16275,3725,0.010049375,0.010049375,0.010049375,0.010011325,0.010011325,0.010011325
2107,2,16300,3700,0.010049425,0.010049425,0.010049425,0.010011225,0.010011225,0.010011225
2108,2,16325,3675,0.010049525,0.010049525,0.010049525,0.01001115,0.01001115,0.01001115
2109,2,16350,3650,0.0100496,0.0100496,0.0100496,0.010011075,0.010011075,0.010011075
2110,2,16375,3625,0.010049675,0.010049675,0.010049675,0.010011025,0.010011,0.010011025
2111,2,16400,3600,0.01004975,0.010049725,0.01004975,0.010010925,0.010010925,0.010010925
2112,2,16425,3575,0.010049825,0.010049825,0.010049825,0.01001085,0.01001085,0.01001085
2113,2,16450,3550,0.0100499,0.0100499,0.0100499,0.010010775,0.010010775,0.010010775
2114,2,16475,3525,0.01005,0.010049975,0.01005,0.0100107,0.0100107,0.0100107
2115,2,16500,3500,0.01005005,0.010050025,0.01005005,0.010010625,0.010010625,0.010010625
2116,2,10650,9350,0.0100323,0.0100323,0.0100323,0.010028375,0.010028375,0.010028375
2117,2,16525,3475,0.010050125,0.010050125,0.010050125,0.01001055,0.01001055,0.01001055
2118,2,16550,3450,0.0100502,0.0100502,0.0100502,0.010010475,0.010010475,0.010010475
2119,2,16575,3425,0.0100503,0.010050275,0.0100503,0.0100104,0.0100104,0.0100104
2120,2,16600,3400,0.01005035,0.01005035,0.01005035,0.010010325,0.010010325,0.010010325
2121,2,16625,3375,0.010050425,0.010050425,0.010050425,0.01001025,0.01001025,0.01001025
2122,2,16650,3350,0.0100505,0.0100505,0.0100505,0.010010175,0.010010175,0.010010175
2123,2,16675,3325,0.0100506,0.010050575,0.0100506,0.0100101,0.0100101,0.0100101
2124,2,16700,3300,0.01005065,0.01005065,0.01005065,0.010010025,0.010010025,0.010010025
2125,2,16725,3275,0.01005075,0.010050725,0.01005075,0.01000995,0.01000995,0.01000995
2126,2,16750,3250,0.010050825,0.0100508,0.010050825,0.010009875,0.010009875,0.010009875
2127,2,10675,9325,0.0100324,0.010032375,0.0100324,0.0100283,0.0100283,0.0100283
2128,2,16775,3225,0.0100509,0.0100509,0.0100509,0.0100098,0.0100098,0.0100098
2129,2,16800,3200,0.01005095,0.01005095,0.01005095,0.010009725,0.010009725,0.010009725
2130,2,16825,3175,0.01005105,0.010051025,0.01005105,0.01000965,0.01000965,0.01000965
2131,2,16850,3150,0.010051125,0.0100511,0.010051125,0.010009575,0.010009575,0.010009575
2132,2,16875,3125,0.0100512,0.0100512,0.0100512,0.0100095,0.0100095,0.0100095
2133,2,16900,3100,0.01005125,0.01005125,0.01005125,0.010009425,0.010009425,0.010009425
2134,2,16925,3075,0.01005135,0.010051325,0.01005135,0.01000935,0.01000935,0.01000935
2135,2,16950,3050,0.010051425,0.0100514,0.010051425,0.010009275,0.010009275,0.010009275
2136,2,16975,3025,0.0100515,0.0100515,0.0100515,0.0100092,0.0100092,0.0100092
2137,2,17000,3000,0.01005155,0.01005155,0.01005155,0.010009125,0.010009125,0.010009125
2138,2,10700,9300,0.01003245,0.01003245,0.01003245,0.010028225,0.010028225,0.010028225
2139,2,17025,2975,0.01005165,0.010051625,0.01005165,0.01000905,0.01000905,0.01000905
2140,2,17050,2950,0.010051725,0.0100517,0.010051725,0.010008975,0.01000895,0.010008975
2141,2,17075,2925,0.0100518,0.0100518,0.0100518,0.0100089,0.010008875,0.0100089
2142,2,17100,2900,0.010051875,0.01005185,0.010051875,0.0100088,0.0100088,0.0100088
2143,2,17125,2875,0.01005195,0.01005195,0.01005195,0.010008725,0.010008725,0.010008725
2144,2,17150,2850,0.010052025,0.010052025,0.010052025,0.01000865,0.01000865,0.01000865
